,ID,Station Name,Latitude1,Longitude1,Elevation [m],Archive Begins,Archive Ends,IEM Network,Attributes
432,BWSA2,Juneau - Speel Arm Balcony,58.093,-133.7719,541.7112,"Dec 12, 2014",,AK_DCP,
433,PAJK,Juneau WFO,58.37,-134.59,13.254228,"Dec 16, 2010",,AK_DCP,
434,SEQA2,KACHEMAK BAY AT SELDOVIA,59.4411,-151.7164,30.285906,"Dec 07, 2010",,AK_DCP,
435,HMRA2,KACHEMAK BAY NEAR HOMER,59.6008,-151.4097,6.5719447,"Dec 07, 2010",,AK_DCP,
436,APXA2,KACHEMAK NERRS MET SITE AT ANCHOR POINT,59.7747,-151.8667,6.237492,"Dec 07, 2010",,AK_DCP,
437,KAIA2,Kaiyuh Flats,64.4256,-158.1058,33.0,"May 10, 2011",,AK_DCP,
438,KVKA2,Kaktovik - Storm Surge,70.1187,-143.6004,0.91301125,"Sep 09, 2015","Sep 10, 2015",AK_DCP,
439,KKHA2,KAKUHAN CREEK NEAR HAINES,59.0053,-135.1839,38.79803,"Dec 07, 2010","Oct 03, 2012",AK_DCP,
440,JWJA2,KAL CREEK SNOTEL,64.15,-141.33,1092.7,"Nov 13, 2015","Oct 14, 2019",AK_DCP,
441,KGAA2,KANARYAGAK CAMP SCAN,61.36,-165.12,4.0,"Nov 13, 2015","Apr 04, 2017",AK_DCP,
442,DIKA2,Kandik River,65.56639,-141.52028,376.0,"Oct 10, 2011","Jun 26, 2014",AK_DCP,PEDTS=HGIRV
443,KSHA2,Kantishna,63.5528,-150.9908,0.0,"May 20, 2011","Oct 14, 2019",AK_DCP,
444,KTSA2,KANTISHNA SNOTEL,63.54167,-150.994,472.4,"Nov 07, 2016",,AK_DCP,
445,KATA2,KANUTI LAKE SCAN,66.18,-151.74,159.7,"Jan 04, 2016",,AK_DCP,
446,KANA2,KANUTI RIVER,66.0933,-152.17,243.85732,"Dec 07, 2010",,AK_DCP,
447,KRWA2,Kashwitna River AT Kashwitna River near Willow,61.92639,-150.07083,49.71139,"Sep 16, 2011",,AK_DCP,PEDTS=HGIRZ
448,CKAA2,Kasilof 2S - Crooked Creek,60.3037,-151.2745,33.0,"Sep 30, 2021","Jul 28, 2022",AK_DCP,
449,KSFA2,Kasilof River AT Kasilof River near Kasilof,60.3181,-151.2597,18.0469,"May 17, 2011",,AK_DCP,PEDTS=HGIRZ
450,KSKA2,KASKANAK CREEK NEAR IGIUGIG,59.3383,-156.0753,8.67063,"Dec 07, 2010","Oct 21, 2013",AK_DCP,
451,KAVA2,KAVET CREEK,67.1386,-159.0436,61.652454,"Dec 07, 2010",,AK_DCP,
452,KELA2,KELLY RANGER STATION,67.9333,-162.3,78.177216,"Dec 07, 2010",,AK_DCP,
453,KLLA2,KELLY STATION SNOTEL,67.93333,-162.28333,94.5,"Oct 24, 2011",,AK_DCP,
454,BEVA2,Kenai - Beaver Creek,60.56333,-151.11972,16.0,"May 27, 2023",,AK_DCP,PEDTS=HGIRZ
455,KNLA2,KENAI LK @ LAWING AIRSTRIP,60.4108,-149.3664,1125158800.0,"Dec 07, 2010",,AK_DCP,
456,KMPA2,KENAI MOOSE PENS SNOTEL,60.727,-150.47517,91.4,"Oct 24, 2011",,AK_DCP,
457,SXRA2,KENAI RIVER 1 SW Kenai River at Soldotna,60.4765,-151.0822,20.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
458,SKLA2,KENAI RIVER 7 SE Kenai River blw Skilak Lake,60.4667,-150.5989,63.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
459,KEYA2,Kenai River at Kenai Keys,60.5278,-150.6,108.56111,"Oct 25, 2011",,AK_DCP,PEDTS=HGIRV
460,COOA2,KENAI RIVER AT Kenai River at Cooper Landing,60.4833,-149.9667,115.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
461,KEWA2,KENAI WEST,60.5735,-151.307,26.295914,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
462,KEIA2,Kenny Lake,61.732,-144.944,379.0,"Mar 04, 2023",,AK_DCP,
463,KDLA2,Ketchikan Creek AT Ketchikan Lakes Dam,55.3599,-131.6216,101.0,"Feb 14, 2015",,AK_DCP,PEDTS=HPIRZ
464,KPHA2,Ketchikan Powerhouse,55.34373,-131.63268,21.0,"Sep 30, 2021",,AK_DCP,PEDTS=HGIRZ
465,SLVA2,Ketchikan - Silvas Lake,55.3814,-131.5176,294.44714,"Jan 08, 2013",,AK_DCP,
466,SRWA2,Kiana - Salmon River,67.4597,-159.8406,290.0,"Sep 06, 2013",,AK_DCP,
467,SSIA2,Kiana - Sisiak,67.995,-160.3956,495.0,"Aug 07, 2012",,AK_DCP,
468,KILA2,KILBUCK MOUNTAINS,60.32,-160.2,453.64935,"Dec 07, 2010",,AK_DCP,
469,KGCA2,King Cove NOS,55.062,-162.327,-0.7171343,"Sep 06, 2015",,AK_DCP,PEDTS=HMIRG
470,KSNA2,King Salmon 42SE,58.2071,-155.9231,195.0,"Aug 16, 2012",,AK_DCP,
471,KSDA2,King Salmon - IGage,58.6809,-156.6651,12.313987,"Sep 30, 2021","Nov 22, 2022",AK_DCP,
472,WAKN2,KING SALMON nannan - WSO KING SALMON,58.6813,-156.6647,16.0,"Dec 01, 2023",,AK_DCP,
473,KNGA2,KINGS LAKE,61.6181,-149.3678,134.16426,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
474,KIPA2,Kipnuk Tidal Gage,59.939,-164.0371,6.0,"Oct 13, 2022",,AK_DCP,PEDTS=HMIRZ
475,BPWA2,Kitchikan 2NW - Bailey,55.3574,-131.6969,5.6847672,"Sep 30, 2021",,AK_DCP,
476,KVTA2,Kivalina 1W - Tide,67.73,-164.592,-5.0,"Oct 11, 2022",,AK_DCP,PEDTS=HMIRZ
477,KLAA2,KLAWASI NR GLENALLEN,62.1472,-144.9281,925.9852,"Dec 07, 2010",,AK_DCP,
478,KLRA2,Klukwan - Klehini River,59.41306,-135.99694,65.0,"Nov 30, 2022",,AK_DCP,PEDTS=HGIRZ
479,KLUA2,Klutina River 6 SE Klutina River at Copper Center,61.9528,-145.3064,318.0,"Sep 18, 2012",,AK_DCP,PEDTS=HGIRG
480,KNKA2,KNIK RIVER NEAR PALMER 2 NW Knik River near Palmer,61.505,-149.0306,15.056205,"May 21, 2011",,AK_DCP,PEDTS=HGIR2
481,KOBA2,KOBE HILL,64.1942,-149.4314,244.14824,"Dec 16, 2010","Feb 29, 2012",AK_DCP,
482,OBUA2,Kobuk,66.91667,-156.86667,41.0,,,AK_DCP,PEDTS=HGIRV
483,DHLA2,Kobuk 3N - SNOTEL,66.95,-156.9,86.0,"Sep 07, 2022",,AK_DCP,
484,KIAA2,Kobuk River 10 E Kobuk River nr Kiana,66.9667,-160.1333,20.687578,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
485,KDTA2,KODIAK 12TH AVENUE,57.794,-152.388,21.097893,"Dec 16, 2010","Apr 06, 2013",AK_DCP,
486,KDSA2,Kodiak 4SW - IGage,57.7431,-152.4862,4.0612807,"Sep 30, 2021","Nov 22, 2022",AK_DCP,
487,RDCA2,Kodiak 8WNW - Red Cloud River,57.8175,-152.6239,34.67028,"Mar 30, 2021",,AK_DCP,PEDTS=HGIRZ
488,KDAA2,Kodiak Island NWLON,57.7317,-152.5117,3.5561423,"Sep 06, 2015",,AK_DCP,PEDTS=HMIRG
489,RCTA2,Kodiak - Red Cloud River Trail,57.81667,-152.62222,49.004948,"Sep 15, 2017",,AK_DCP,PEDTS=HGIRZ
490,KTIA2,KOKTULI RIVER NEAR ILIAMNA,59.7939,-155.5217,247.34358,"Dec 07, 2010","Oct 05, 2022",AK_DCP,PEDTS=HGIRZ
491,KZBA2,Kotzebue 3SE,66.8646,-162.5576,6.0,"Jan 03, 2018",,AK_DCP,
492,KZTA2,Kotzebue Sound AT Kotzebue Tide,66.895,-162.5664,-1.4790797,"Aug 23, 2015",,AK_DCP,PEDTS=HMIRZ
493,KOYA2,KOYUKUK NWR,66.0083,-157.57,347.79297,"Dec 14, 2010",,AK_DCP,
494,ALLA2,KOYUKUK RIVER 98 N Allakaket,66.5647,-152.6514,118.0,"May 23, 2012","Aug 10, 2021",AK_DCP,PEDTS=HGIRV
495,KRHA2,KOYUKUK RIVER 98 N Koyukuk River at Hughes,66.0472,-154.2578,91.0,"Jun 25, 2012",,AK_DCP,PEDTS=HGIRZ
496,BTTA2,KOYUKUK RIVER 98 N Koyukuk River nr Bettles,66.926,-151.5086,191.0083,"Oct 24, 2011","Nov 03, 2022",AK_DCP,PEDTS=HGIRV
497,KBJA2,Koyukuk River AT Koyukuk River below John River,66.90806,-151.68083,184.15555,"Mar 14, 2011",,AK_DCP,PEDTS=HGIRG
498,KOWA2,Kroto Creek AT Kroto Creek at Oilwell Road,62.3483,-150.6336,315.0,"Oct 24, 2011",,AK_DCP,PEDTS=HGIRZ
499,KTUA2,KTUU MIDTOWN ANCHORAGE,61.1819,-149.87,36.941544,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
500,KUGA2,Kugururok RAWS,68.31667,-161.49194,324.0919,"Jul 27, 2015",,AK_DCP,
501,KULA2,Kulukak River AT Kulukak River near Togiak,59.0389,-159.7758,21.801432,"Oct 31, 2013",,AK_DCP,
502,KUPA2,Kuparuk River 13 WNW Kuparuk River nr Deadhorse,70.2817,-148.9597,10.944266,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
503,MCGA2,Kuskokwim River,62.95,-155.5833,99.0,"Jan 06, 2012",,AK_DCP,PEDTS=HGIRZ
504,BETA2,Kuskokwim River 1 E Kuskokwim River at Bethel,60.8,-161.75,7.0,"Jan 31, 2012",,AK_DCP,PEDTS=HGIRZ
505,KLCA2,KUSKOKWIM RIVER 39 NE Kuskokwim River at Lisky's Crossing,62.0475,-156.2117,69.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
506,CJXA2,KUSKOKWIM RIVER 98 N Kuskokwim River at Crooked Creek,61.8694,-158.1114,64.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
507,KWGA2,Kwillingok Tidal Gage,59.8798,-163.1663,5.0,"Oct 11, 2022",,AK_DCP,PEDTS=HMIRZ
508,LCDA2,Lake Connell Dam,55.43111,-131.67167,79.0,"May 01, 2022",,AK_DCP,PEDTS=HPIRV
509,YLKA2,Lake Creek,61.92235,-150.98235,38.0,"Oct 24, 2011",,AK_DCP,PEDTS=HGIRV
510,MPAA2,Lawing Trail R near Moose Pass,60.4,-149.3667,132.79993,"May 20, 2011","Feb 09, 2016",AK_DCP,
511,LMCA2,LEMON CREEK NW Lemon Creek near Juneau,58.3572,-134.4983,10.0,"Dec 08, 2010",,AK_DCP,PEDTS=HGIRZ
512,LBKA2,LITTLE BLACK,66.995,-142.85,336.3753,"Dec 07, 2010",,AK_DCP,
513,LCHA2,LITTLE CHENA RIDGE SNOTEL,65.12422,-146.7339,609.6,"Nov 01, 2016",,AK_DCP,
514,CHLA2,LITTLE CHENA RIVER 14 ENE Little Chena River nr Fairbanks,64.8867,-147.2494,151.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
515,LGKA2,Little Granite Creek RAWS,61.73361,-148.81778,238.05405,"Sep 04, 2015",,AK_DCP,
516,LRCA2,Little Rabbit Creek near Anchorage,61.0833,-149.7,490.801,"May 20, 2011","Oct 07, 2022",AK_DCP,
517,LSUA2,LITTLE SUSITNA RIVER 8 NW Little Su blw Hatcher Pass Bridge,61.7108,-149.2294,338.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
518,LWCA2,Little Willow Creek AT Little Willow Creek near Kashwitna,61.8106,-150.095,45.0,"Jun 03, 2015",,AK_DCP,
519,LBWA2,Lituya Bay - Glacier Bay RAWS,58.62694,-137.65806,5.658157,"Jun 04, 2018",,AK_DCP,
520,LCLA2,Livengood,65.5229,-148.5463,189.0,"Sep 04, 2022",,AK_DCP,PEDTS=HGIRG
521,LIVA2,LIVENGOOD,65.4236,-148.7217,126.992516,"Dec 07, 2010",,AK_DCP,
522,LLKA2,LONG LAKE SNOTEL,58.186,-133.83217,259.1,"Oct 24, 2011",,AK_DCP,
523,LSTA2,LOST CREEK RAWS,66.0429,-147.9689,191.73006,"Dec 07, 2010",,AK_DCP,
524,LWLA2,Lowell Creek Diversion Tunnel Outlet,60.0986,-149.44305,49.0,"Sep 30, 2021",,AK_DCP,PEDTS=HGIRZ
525,LHFA2,Lowe River AT Lowe River above Horsetail Falls near Valdez,61.0669,-145.9061,102.0,"Jun 13, 2014",,AK_DCP,PEDTS=HGIRZ
526,LOWA2,LOWE RIVER NEAR VALDEZ,61.0556,-145.9236,89.15032,"Dec 07, 2010","Nov 01, 2015",AK_DCP,
527,LKCA2,LOWER KACHEMAK CREEK SNOTEL,59.73507,-150.69327,583.7,"Nov 13, 2015",,AK_DCP,
528,LMLA2,LOWER MULCHATNA SCAN,58.82,-156.99,97.5,"Nov 26, 2014","Apr 04, 2017",AK_DCP,
529,MCLA2,MACLAREN RIVER #2 AT DENALI HIGHWAY,63.1191,-146.535,877.73987,"Dec 07, 2010",,AK_DCP,
530,MACA2,Maclaren River 32 W Maclaren River at Denali Highway,63.1197,-146.534,888.0,"Mar 28, 2012",,AK_DCP,PEDTS=HGIRG
531,MANA2,MANCHU,64.7,-147.0167,181.30382,"Dec 07, 2010",,AK_DCP,
532,MDTA2,Manley Hot Springs,65.0075,-150.6128,80.0,"Sep 22, 2015",,AK_DCP,
533,MHSA2,Manley Hot Springs,65.0014,-150.6322,80.0,"Apr 24, 2012",,AK_DCP,PEDTS=HGIRZ
534,MLLA2,Manley Landing,64.9714,-150.6708,79.0,"Nov 30, 2011","Mar 31, 2013",AK_DCP,
535,MRGA2,Marguerite Creek 16 NE Marguerite Creek near Healy,64.0153,-148.7167,582.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
536,MAGA2,MATANUSKA RIVER 22 E Matanuska River nr Matanuska Glacier,61.7933,-147.7981,460.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRG
537,MATA2,MATANUSKA RIVER 2 ENE Matanuska River nr Palmer,61.6089,-149.0694,68.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRG
538,MMAA2,MAXS MOUNTAIN ALYESKA,60.9486,-149.0806,954.30676,"May 20, 2010","May 05, 2012",AK_DCP,
539,MCKA2,MAY CREEK,61.3167,-142.5833,971.6458,"Dec 07, 2010",,AK_DCP,
540,SNCA2,MAY CREEK SNOTEL,61.34783,-142.70967,490.7,"May 20, 2011",,AK_DCP,
541,MAYA2,MAYFLOWER ISLAND,58.28,-134.38,0.0,"Dec 16, 2010","Dec 17, 2010",AK_DCP,
542,MCPA2,MCARTHUR PASS,59.4726,-150.3337,397.00232,"Dec 07, 2010",,AK_DCP,
543,MXYA2,McCarthy,61.418,-142.9961,393.0,"Mar 22, 2012",,AK_DCP,PEDTS=HGIR2
544,NCMA2,McCarthy 4NE - National Creek,61.48444,-142.88639,670.0,"Jul 02, 2021",,AK_DCP,PEDTS=HGIRZ
545,MIGA2,McGrath - IGage,62.9552,-155.6006,100.0,"Sep 30, 2021","Nov 22, 2022",AK_DCP,
546,DVCA2,McKinley Park - Denali Visitor,63.7322,-148.9056,502.0,"Sep 30, 2021",,AK_DCP,
547,MKLA2,MCKINLEY RIVER,63.6492,-151.6397,258.9314,"Dec 07, 2010",,AK_DCP,
548,MCNA2,MCNEIL CANYON SNOTEL,59.08332,-151.25133,402.3,"Oct 24, 2011","Oct 14, 2019",AK_DCP,
549,MLRA2,MCNEIL RIVER SGS SNOTEL,59.08332,-154.27543,42.7,"Nov 26, 2014","Mar 27, 2022",AK_DCP,
550,BRMA2,MDL FORK BRADLEY RVR 28 ENE Middle Fork Bradley nr Homer,59.7783,-150.7542,724.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
551,MDEA2,Meade River AT Meade River near Atqasak,70.4889,-157.4111,15.09019,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
552,GMTA2,Meekins Roadhouse,61.833,-147.4041,878.9459,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
553,MNDA2,MENDENHALL LAKE 4 NE Mendenhall Lake Level,58.4275,-134.5783,20.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
554,JSBA2,Mendenhall Lake AT Suicide Basin,58.4594,-134.5038,476.0192,"Jun 11, 2013","Jun 13, 2018",AK_DCP,PEDTS=HPIRZ
555,CMWA2,Metlakatla 2ESE - Chester Lake,55.1192,-131.5315,264.0,"May 13, 2020",,AK_DCP,PEDTS=HPIRR
556,META2,Metlakatla 6S,55.0455,-131.5876,32.098324,"Aug 08, 2012",,AK_DCP,
557,MYCA2,Meyers Chuck,55.7394,-132.2551,6.1047306,"Oct 24, 2011","Dec 31, 2011",AK_DCP,
558,MFBA2,MIDDLE FORK BRADLEY SNOTEL,59.77683,-150.75733,701.0,"May 21, 2011",,AK_DCP,
559,MFKA2,MIDDLE FORK KOYUKUK 2 NNE Middle Fork Koyukuk River nr Wiseman,67.4383,-150.075,413.16376,"Jun 03, 2011",,AK_DCP,PEDTS=HGIRZ
560,PWMA2,MIDTOWN ESTATES - WEST PALMER,61.606,-149.233,98.29497,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
561,MISA2,Mississippi near Delta Junction,63.8888,-145.8695,475.37277,"Oct 25, 2011",,AK_DCP,
562,MNFA2,MONAHAN FLAT SNOTEL,63.30533,-147.64633,826.0,"May 20, 2011",,AK_DCP,
563,MCAA2,MONTANA CREEK 2 NE Montana Creek at Back Loop Bridge,58.3978,-134.6089,15.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRG
564,MNCA2,MONUMENT CREEK SNOTEL,65.07833,-145.87067,563.9,"May 20, 2011",,AK_DCP,
565,MREA2,MOORE CREEK BRIDGE SNOTEL,59.58783,-135.2105,685.8,"Oct 24, 2011","May 03, 2022",AK_DCP,
566,MOOA2,MOOSE CREEK 6 NNE Moose Creek nr Palmer,61.685,-149.0469,180.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
567,MOWA2,MOOSE CREEK AT Moose Creek at Oilwell Road,62.3169,-150.4469,160.89336,"Oct 24, 2011",,AK_DCP,PEDTS=HGIRV
568,MKNA2,Moose Creek AT Moose Creek near Kantishna,63.5161,-150.9102,536.0,"May 29, 2015",,AK_DCP,PEDTS=HGIRZ
569,ARRA2,Moose Pass 13NE - M43,60.613,-149.0997,917.39594,"Sep 30, 2021",,AK_DCP,
570,FNOA2,Moose Pass - Fresno Ridge,60.6874,-149.509,990.0,"Dec 16, 2010","Jan 04, 2016",AK_DCP,
571,MPSA2,MOOSE PASS RR,60.4922,-149.3597,1130847600.0,"May 20, 2010",,AK_DCP,
572,MORA2,MORAINE SNOTEL,61.37727,-148.99917,640.1,"May 20, 2011",,AK_DCP,
573,MKEA2,Mosquito Fork AT Mosquito Fork below Kechumstuk Creek,64.0161,-142.5447,660.0,"Jun 10, 2015","Aug 11, 2020",AK_DCP,
574,FMMA2,MOSQUITO FORK OF FORTYMILE RIVER 2 WSW Mosquito Fork of the 40 M,64.0667,-141.9928,531.37225,"Oct 20, 2011",,AK_DCP,PEDTS=HGIRZ
575,MOGA2,MOTHER GOOSE LAKE,57.1792,-157.2781,71.124,"Dec 07, 2010",,AK_DCP,
576,MNOA2,Mount Noak RAWS,67.14139,-162.99417,258.38483,"Oct 06, 2011",,AK_DCP,
577,RHVA2,MP18.6 RICHARDSON HWY,61.0797,-145.8962,155.39354,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
578,YESA2,MT. ALYESKA SNOTEL,60.95983,-149.08617,469.4,"May 20, 2011",,AK_DCP,
579,EYKA2,MT. EYAK SNOTEL,60.55,-145.745,428.2,"May 20, 2011",,AK_DCP,
580,MTRA2,MT. RYAN SNOTEL,65.25119,-146.15133,853.4,"Mar 17, 2011",,AK_DCP,
581,MLCA2,MULCHATNA RIVER NEAR NEW STUYAHOK,59.8442,-156.6831,85.05394,"Dec 07, 2010","Oct 18, 2014",AK_DCP,
582,MSOA2,MUNSON RIDGE SNOTEL,64.85033,-146.20945,944.9,"May 20, 2011",,AK_DCP,
583,KNAA2,Mystery Creek @ Kenai Nwr,60.5917,-150.3167,127.92103,"Dec 07, 2010",,AK_DCP,
584,NEBA2,NABESNA 2 N Nabesna River at Northway,62.9847,-141.9556,514.0,"May 02, 2012","Aug 02, 2013",AK_DCP,PEDTS=HGIRV
585,NAKA2,Naknek River At Lake Camp,58.6728,-156.4578,14.06161,"Oct 23, 2011","Oct 31, 2012",AK_DCP,
586,NKNA2,NAKNEK RIVER SCAN,58.67,-156.57,30.5,"Nov 13, 2015","Apr 04, 2017",AK_DCP,
587,NNKA2,Naknek Tidal Gage,58.7321,-156.9833,4.0,"Oct 20, 2022",,AK_DCP,PEDTS=HMIRZ
588,SCNA2,Nash Road in Seward,60.1402,-149.4016,25.0,"Sep 04, 2021",,AK_DCP,PEDTS=HGIRZ
589,SSLA2,Nelchina,62.0325,-146.6875,693.4,"Nov 02, 2011","May 06, 2013",AK_DCP,
590,NICA2,Nenana ICE,64.5664,-149.1004,105.66009,"Feb 06, 2012",,AK_DCP,
591,HNRA2,NENANA RIVER 1 E Nenana River at Healy,63.85,-148.9667,453.665,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
592,NESA2,NENANA SCAN,64.69,-148.91,126.5,"May 21, 2011",,AK_DCP,
593,NHPA2,Nenna Hills,64.7096,-148.627,369.0,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
594,NSTA2,New Stuyahok - Nushagak River,59.4511,-157.3091,32.99925,"Sep 26, 2017",,AK_DCP,PEDTS=HGIRV
595,KKTA2,NF KOKTULI RIVER NEAR ILIAMNA,59.8436,-155.7164,194.73468,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
596,OLSA2,Nikolski - NOS,52.9406,-168.8713,8.851926,"Sep 06, 2015",,AK_DCP,PEDTS=HMIRG
597,SILA2,NINILCHIK 12ESE,60.0147,-151.34,354.1906,"Dec 07, 2010",,AK_DCP,
598,NILA2,NINILCHIK HILLSIDE,60.0575,-151.2525,426.3026,"Dec 16, 2010","Aug 01, 2013",AK_DCP,
599,NINA2,Ninilchik Road Bridge,60.04833,-151.66472,7.0,"Oct 24, 2011",,AK_DCP,PEDTS=HGIRZ
600,NRBA2,Ninilchik RWIS,60.0483,-151.6566,26.0,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
601,SVRA2,Ninilchik - Silver Salmon Lakes,59.9753,-152.6714,8.434236,"Jul 19, 2013",,AK_DCP,
602,NCKA2,NINILCHIK SOUTH,60.0433,-151.6656,40.643642,"Dec 16, 2010",,AK_DCP,
603,NRCA2,Niukluk River AT Niukluk River at Council,64.89194,-163.67,18.0,"Sep 05, 2013",,AK_DCP,PEDTS=HGIRZ
604,KTZA2,NOATAK RIVER RAWS,68.0708,-158.7042,317.49127,"Dec 07, 2010",,AK_DCP,
605,NMRA2,Nome,64.4983,-165.4032,-2.0,"Sep 24, 2020",,AK_DCP,
606,NOCA2,Nome Creek 45 NE Nome Creek above Ophir Creek above Beaver Creek,65.3631,-147.0378,514.90704,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRG
607,NHLA2,Nondalton 2S - Newhalen River,59.9478,-154.8664,81.11615,"Apr 18, 2019","Apr 18, 2019",AK_DCP,
608,NDIA2,North Douglas near Juneau,58.3353,-134.5625,41.444386,"Oct 25, 2011",,AK_DCP,
609,NEDA2,NORTHEAST ANCHORAGE,61.2043,-149.7277,89.35222,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
610,ERVA2,NORTH FORK EAGLE RIVER TRAILHEAD,61.2725,-149.3661,110.47376,"Dec 07, 2010",,AK_DCP,
611,HFLA2,North Pole 1N,64.7678,-147.3492,145.0,"Aug 01, 2018",,AK_DCP,
612,CLNA2,North Pole - Chena Lakes,64.75,-147.2166,155.46434,"Sep 30, 2021",,AK_DCP,
613,PMHA2,NORTH POTTER HEIGHTS,61.0558,-149.7644,312.30182,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
614,TMLA2,North Star Bible Camp near Willow,61.7667,-149.7167,458.28583,"May 20, 2011",,AK_DCP,
615,NABA2,Northway - Nabesna River,62.7914,-142.1697,552.92786,"Mar 23, 2012",,AK_DCP,PEDTS=HGIRG
616,NRUA2,Norutak Lake,66.8331,-154.3289,259.84143,"Jan 11, 2011",,AK_DCP,
617,NUCA2,Nuckek,60.3319,-146.627,0.0,"Oct 24, 2011",,AK_DCP,
618,IGKA2,Nuiqsut - Inigok Airfield,70.0035,-153.0837,47.816124,"Aug 22, 2012",,AK_DCP,
619,NUKA2,NUKA GLACIER SNOTEL,59.69867,-150.70967,381.0,"May 20, 2011",,AK_DCP,
620,NULA2,Nulato,64.71861,-158.10222,40.0,,,AK_DCP,PEDTS=HGIRZ
621,BOXA2,Nulato - Box River RAWS,65.299,-158.9052,381.0,"Jun 26, 2012",,AK_DCP,
622,SHKA2,Nulato - Shaktoolik River,64.6327,-159.9021,610.0,"Jul 26, 2012",,AK_DCP,
623,GNLA2,Nunatuk Lower RAWS,58.97806,-136.10028,9.048563,"Aug 26, 2015",,AK_DCP,
624,NRDA2,NUYAKUK RIVER 0 AT Nuyakuk R nr Dillingham,59.9356,-158.1878,108.590576,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
625,OKLA2,Oklahoma Raws,64.02167,-146.25222,480.26904,"Jan 01, 2011",,AK_DCP,
626,OTCA2,Old Tom Creek 10 S Old Tom Creek near Kasaan,55.3956,-132.4069,5.144387,"Dec 07, 2010","Mar 06, 2020",AK_DCP,
627,OLNA2,Olnes Pond Ice,65.0786,-147.7449,162.68256,"Nov 01, 2011",,AK_DCP,
628,OTKA2,Otuk Creek AT Otuk Creek at Ivotuk,68.4878,-155.7183,543.00085,"Dec 08, 2010",,AK_DCP,
629,FBBA2,Palmer 12NNW - Frostbite Bottom,61.75,-149.27,914.0,"Sep 30, 2021",,AK_DCP,
630,GCDA2,Palmer 15NNE - Gold Cord Mine,61.797,-149.292,1187.0408,"Sep 30, 2021",,AK_DCP,
631,SCPA2,Palmer 4N - Spring Creek,61.6572,-149.1285,171.0,"Nov 08, 2018",,AK_DCP,
632,BDBA2,Palmer - Bodenburg Creek,61.52333,-149.04167,18.501486,"Aug 06, 2021",,AK_DCP,PEDTS=HGIRZ
633,GTFA2,Palmer - Glenn Hwy MP 35.2,61.5467,-149.2508,7.915637,"Feb 01, 2012","Mar 19, 2014",AK_DCP,
634,MMRA2,Palmer - Marmot Ridge,61.7816,-149.2545,1097.0,"Dec 16, 2010",,AK_DCP,
635,PTFA2,Palmer - Parks Hwy MP 35,61.5536,-149.2471,9.729884,"Feb 01, 2012","Mar 19, 2014",AK_DCP,
636,PLMA2,PALMER SOUTH,61.5759,-149.1535,46.410057,"Dec 16, 2010","Jan 16, 2012",AK_DCP,
637,ERPA2,PARADISE HAVEN,61.2333,-149.2667,185.22243,"Dec 16, 2010",,AK_DCP,
638,PCRA2,PARGON CREEK SNOTEL,64.9935,-163.10317,91.4,"May 20, 2011","Oct 14, 2019",AK_DCP,
639,RLYA2,Parks Highway,63.72751,-148.8879,487.0,"May 06, 2022",,AK_DCP,PEDTS=HGIRZ
640,MONA2,Parks Highway Bridge,62.10528,-150.0575,91.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRR
641,TKPA2,PARKS HWY AT TALKEETNA SPUR RD,62.1336,-150.0367,120.562485,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
642,LSHA2,Parks Hwy Bridge,61.62667,-149.80083,77.0,"May 10, 2012",,AK_DCP,PEDTS=HGIRZ
